Zip,State,City,Region,District
20741,MD,"College Park, MD",East,District #05
20742,MD,"College Park, MD",East,District #05
20751,MD,"Deale, MD",East,District #05
20754,MD,"Dunkirk, MD",East,District #05
20755,MD,"Fort George G Meade, MD",East,District #05
20758,MD,"Friendship, MD",East,District #05
20759,MD,"Fulton, MD",East,District #05
20763,MD,"Savage, MD",East,District #05
20764,MD,"Shady Side, MD",East,District #05
20765,MD,"Galesville, MD",East,District #05
20768,MD,"Greenbelt, MD",East,District #05
20769,MD,"Glenn Dale, MD",East,District #05
20770,MD,"Greenbelt, MD",East,District #05
20771,MD,"Greenbelt, MD",East,District #05
20774,MD,"Upper Marlboro, MD",East,District #05
20775,MD,"Upper Marlboro, MD",East,District #05
20776,MD,"Harwood, MD",East,District #05
20777,MD,"Highland, MD",East,District #05
20778,MD,"West River, MD",East,District #05
20779,MD,"Tracys Landing, MD",East,District #05
20781,MD,"Hyattsville, MD",East,District #05
20782,MD,"Hyattsville, MD",East,District #05
20783,MD,"Hyattsville, MD",East,District #05
20784,MD,"Hyattsville, MD",East,District #05
20785,MD,"Hyattsville, MD",East,District #05
20787,MD,"Hyattsville, MD",East,District #05
20788,MD,"Hyattsville, MD",East,District #05
20792,MD,"Upper Marlboro, MD",East,District #05
20794,MD,"Jessup, MD",East,District #05
20810,MD,"Bethesda, MD",East,District #05
20811,MD,"Bethesda, MD",East,District #05
20813,MD,"Bethesda, MD",East,District #05
20814,MD,"Bethesda, MD",East,District #05
20815,MD,"Chevy Chase, MD",East,District #05
20824,MD,"Bethesda, MD",East,District #05
20825,MD,"Chevy Chase, MD",East,District #05
20830,MD,"Olney, MD",East,District #05
20832,MD,"Olney, MD",East,District #05
20833,MD,"Brookeville, MD",East,District #05
20837,MD,"Poolesville, MD",East,District #05
20838,MD,"Barnesville, MD",East,District #05
20839,MD,"Beallsville, MD",East,District #05
20841,MD,"Boyds, MD",East,District #05
20842,MD,"Dickerson, MD",East,District #05
20847,MD,"Rockville, MD",East,District #05
20848,MD,"Rockville, MD",East,District #05
20849,MD,"Rockville, MD",East,District #05
20850,MD,"Rockville, MD",East,District #05
20851,MD,"Rockville, MD",East,District #05
20852,MD,"Rockville, MD",East,District #05
20853,MD,"Rockville, MD",East,District #05
20854,MD,"Potomac, MD",East,District #05
20855,MD,"Derwood, MD",East,District #05
20857,MD,"Rockville, MD",East,District #05
20859,MD,"Potomac, MD",East,District #05
20860,MD,"Sandy Spring, MD",East,District #05
20861,MD,"Ashton, MD",East,District #05
20862,MD,"Brinklow, MD",East,District #05
20866,MD,"Burtonsville, MD",East,District #05
20868,MD,"Spencerville, MD",East,District #05
20871,MD,"Clarksburg, MD",East,District #05
20872,MD,"Damascus, MD",East,District #05
20874,MD,"Germantown, MD",East,District #05
20875,MD,"Germantown, MD",East,District #05
20876,MD,"Germantown, MD",East,District #05
20877,MD,"Gaithersburg, MD",East,District #05
20878,MD,"Gaithersburg, MD",East,District #05
20879,MD,"Gaithersburg, MD",East,District #05
20880,MD,"Washington Grove, MD",East,District #05
20882,MD,"Gaithersburg, MD",East,District #05
20883,MD,"Gaithersburg, MD",East,District #05
20884,MD,"Gaithersburg, MD",East,District #05
20885,MD,"Gaithersburg, MD",East,District #05
20886,MD,"Montgomery Village, MD",East,District #05
20889,MD,"Bethesda, MD",East,District #05
20891,MD,"Kensington, MD",East,District #05
20892,MD,"Bethesda, MD",East,District #05
20894,MD,"Bethesda, MD",East,District #05
20895,MD,"Kensington, MD",East,District #05
20896,MD,"Garrett Park, MD",East,District #05
20897,MD,"Suburb Maryland Fac, MD",East,District #05
20898,MD,"Gaithersburg, MD",East,District #05
20899,MD,"Gaithersburg, MD",East,District #05
20901,MD,"Silver Spring, MD",East,District #05
20902,MD,"Silver Spring, MD",East,District #05
20903,MD,"Silver Spring, MD",East,District #05
20904,MD,"Silver Spring, MD",East,District #05
20905,MD,"Silver Spring, MD",East,District #05
20906,MD,"Silver Spring, MD",East,District #05
20907,MD,"Silver Spring, MD",East,District #05
20908,MD,"Silver Spring, MD",East,District #05
20910,MD,"Silver Spring, MD",East,District #05
20911,MD,"Silver Spring, MD",East,District #05
20912,MD,"Takoma Park, MD",East,District #05
20913,MD,"Takoma Park, MD",East,District #05
20914,MD,"Silver Spring, MD",East,District #05
20915,MD,"Silver Spring, MD",East,District #05
20916,MD,"Silver Spring, MD",East,District #05
20918,MD,"Silver Spring, MD",East,District #05
20993,MD,"Silver Spring, MD",East,District #05
20997,MD,"Silver Spring, MD",East,District #05
21001,MD,"Aberdeen, MD",East,District #05
21005,MD,"Aberdeen Proving Ground, MD",East,District #05
21009,MD,"Abingdon, MD",East,District #05
21010,MD,"Gunpowder, MD",East,District #05
21012,MD,"Arnold, MD",East,District #05
21013,MD,"Baldwin, MD",East,District #05
21014,MD,"Bel Air, MD",East,District #05
21015,MD,"Bel Air, MD",East,District #05
21017,MD,"Belcamp, MD",East,District #05
21018,MD,"Benson, MD",East,District #05
21020,MD,"Boring, MD",East,District #05
21022,MD,"Brooklandville, MD",East,District #05
21023,MD,"Butler, MD",East,District #05
21027,MD,"Chase, MD",East,District #05
21028,MD,"Churchville, MD",East,District #05
21029,MD,"Clarksville, MD",East,District #05
21030,MD,"Cockeysville, MD",East,District #05
21031,MD,"Hunt Valley, MD",East,District #05
21032,MD,"Crownsville, MD",East,District #05
21034,MD,"Darlington, MD",East,District #05
21035,MD,"Davidsonville, MD",East,District #05
21036,MD,"Dayton, MD",East,District #05
21037,MD,"Edgewater, MD",East,District #05
21040,MD,"Edgewood, MD",East,District #05
21041,MD,"Ellicott City, MD",East,District #05
21042,MD,"Ellicott City, MD",East,District #05
21043,MD,"Ellicott City, MD",East,District #05
21044,MD,"Columbia, MD",East,District #05
21045,MD,"Columbia, MD",East,District #05
21046,MD,"Columbia, MD",East,District #05
21047,MD,"Fallston, MD",East,District #05
21048,MD,"Finksburg, MD",East,District #05
21050,MD,"Forest Hill, MD",East,District #05
21051,MD,"Fork, MD",East,District #05
21052,MD,"Fort Howard, MD",East,District #05
21053,MD,"Freeland, MD",East,District #05
21054,MD,"Gambrills, MD",East,District #05
21056,MD,"Gibson Island, MD",East,District #05
21057,MD,"Glen Arm, MD",East,District #05
21060,MD,"Glen Burnie, MD",East,District #05
21061,MD,"Glen Burnie, MD",East,District #05
21062,MD,"Glen Burnie, MD",East,District #05
21065,MD,"Hunt Valley, MD",East,District #05
21071,MD,"Glyndon, MD",East,District #05
21074,MD,"Hampstead, MD",East,District #05
21075,MD,"Elkridge, MD",East,District #05
21076,MD,"Hanover, MD",East,District #05
21077,MD,"Harmans, MD",East,District #05
21078,MD,"Havre De Grace, MD",East,District #05
21082,MD,"Hydes, MD",East,District #05
21084,MD,"Jarrettsville, MD",East,District #05
21085,MD,"Joppa, MD",East,District #05
21087,MD,"Kingsville, MD",East,District #05
21088,MD,"Lineboro, MD",East,District #05
21090,MD,"Linthicum Heights, MD",East,District #05
21092,MD,"Long Green, MD",East,District #05
21093,MD,"Lutherville Timonium, MD",East,District #05
21094,MD,"Lutherville Timonium, MD",East,District #05
21102,MD,"Manchester, MD",East,District #05
21104,MD,"Marriottsville, MD",East,District #05
21105,MD,"Maryland Line, MD",East,District #05
21106,MD,"Mayo, MD",East,District #05
21108,MD,"Millersville, MD",East,District #05
21111,MD,"Monkton, MD",East,District #05
21113,MD,"Odenton, MD",East,District #05
21114,MD,"Crofton, MD",East,District #05
21117,MD,"Owings Mills, MD",East,District #05
21120,MD,"Parkton, MD",East,District #05
21122,MD,"Pasadena, MD",East,District #05
21123,MD,"Pasadena, MD",East,District #05
21128,MD,"Perry Hall, MD",East,District #05
21130,MD,"Perryman, MD",East,District #05
21131,MD,"Phoenix, MD",East,District #05
21132,MD,"Pylesville, MD",East,District #05
21133,MD,"Randallstown, MD",East,District #05
21136,MD,"Reisterstown, MD",East,District #05
21139,MD,"Riderwood, MD",East,District #05
21140,MD,"Riva, MD",East,District #05
21144,MD,"Severn, MD",East,District #05
21146,MD,"Severna Park, MD",East,District #05
21150,MD,"Simpsonville, MD",East,District #05
21152,MD,"Sparks Glencoe, MD",East,District #05
21153,MD,"Stevenson, MD",East,District #05
21154,MD,"Street, MD",East,District #05
21155,MD,"Upperco, MD",East,District #05
21156,MD,"Upper Falls, MD",East,District #05
21157,MD,"Westminster, MD",East,District #05
21158,MD,"Westminster, MD",East,District #05
21160,MD,"Whiteford, MD",East,District #05
21161,MD,"White Hall, MD",East,District #05
21162,MD,"White Marsh, MD",East,District #05
21163,MD,"Woodstock, MD",East,District #05
21201,MD,"Baltimore, MD",East,District #05
21202,MD,"Baltimore, MD",East,District #05
21203,MD,"Baltimore, MD",East,District #05
21204,MD,"Towson, MD",East,District #05
21205,MD,"Baltimore, MD",East,District #05
21206,MD,"Baltimore, MD",East,District #05
21207,MD,"Gwynn Oak, MD",East,District #05
21208,MD,"Pikesville, MD",East,District #05
21209,MD,"Baltimore, MD",East,District #05
21210,MD,"Baltimore, MD",East,District #05
21211,MD,"Baltimore, MD",East,District #05
21212,MD,"Baltimore, MD",East,District #05
21213,MD,"Baltimore, MD",East,District #05
21214,MD,"Baltimore, MD",East,District #05
21215,MD,"Baltimore, MD",East,District #05
21216,MD,"Baltimore, MD",East,District #05
21217,MD,"Baltimore, MD",East,District #05
21218,MD,"Baltimore, MD",East,District #05
21219,MD,"Sparrows Point, MD",East,District #05
21220,MD,"Middle River, MD",East,District #05
21221,MD,"Essex, MD",East,District #05
21222,MD,"Dundalk, MD",East,District #05
21223,MD,"Baltimore, MD",East,District #05
21224,MD,"Baltimore, MD",East,District #05
21225,MD,"Brooklyn, MD",East,District #05
21226,MD,"Curtis Bay, MD",East,District #05
21227,MD,"Halethorpe, MD",East,District #05
21228,MD,"Catonsville, MD",East,District #05
21229,MD,"Baltimore, MD",East,District #05
21230,MD,"Baltimore, MD",East,District #05
21231,MD,"Baltimore, MD",East,District #05
21233,MD,"Baltimore, MD",East,District #05
21234,MD,"Parkville, MD",East,District #05
21235,MD,"Baltimore, MD",East,District #05
21236,MD,"Nottingham, MD",East,District #05
21237,MD,"Rosedale, MD",East,District #05
21239,MD,"Baltimore, MD",East,District #05
21240,MD,"Baltimore, MD",East,District #05
21241,MD,"Baltimore, MD",East,District #05
21244,MD,"Windsor Mill, MD",East,District #05
21250,MD,"Baltimore, MD",East,District #05
21251,MD,"Baltimore, MD",East,District #05
21252,MD,"Towson, MD",East,District #05
21263,MD,"Baltimore, MD",East,District #05
21264,MD,"Baltimore, MD",East,District #05
21270,MD,"Baltimore, MD",East,District #05
21273,MD,"Baltimore, MD",East,District #05
21275,MD,"Baltimore, MD",East,District #05
21278,MD,"Baltimore, MD",East,District #05
21279,MD,"Baltimore, MD",East,District #05
21280,MD,"Baltimore, MD",East,District #05
21281,MD,"Baltimore, MD",East,District #05
21282,MD,"Pikesville, MD",East,District #05
21284,MD,"Towson, MD",East,District #05
21285,MD,"Towson, MD",East,District #05
21286,MD,"Towson, MD",East,District #05
21287,MD,"Baltimore, MD",East,District #05
21288,MD,"Baltimore, MD",East,District #05
21289,MD,"Baltimore, MD",East,District #05
21290,MD,"Baltimore, MD",East,District #05
21297,MD,"Baltimore, MD",East,District #05
21298,MD,"Baltimore, MD",East,District #05
21401,MD,"Annapolis, MD",East,District #05
21402,MD,"Annapolis, MD",East,District #05
21403,MD,"Annapolis, MD",East,District #05
21404,MD,"Annapolis, MD",East,District #05
21405,MD,"Annapolis, MD",East,District #05
21409,MD,"Annapolis, MD",East,District #05
21411,MD,"Annapolis, MD",East,District #05
21412,MD,"Annapolis, MD",East,District #05
21601,MD,"Easton, MD",East,District #05
21607,MD,"Barclay, MD",East,District #05
21609,MD,"Bethlehem, MD",East,District #05
21612,MD,"Bozman, MD",East,District #05
21613,MD,"Cambridge, MD",East,District #05
21617,MD,"Centreville, MD",East,District #05
21619,MD,"Chester, MD",East,District #05
21620,MD,"Chestertown, MD",East,District #05
21622,MD,"Church Creek, MD",East,District #05
21623,MD,"Church Hill, MD",East,District #05
21624,MD,"Claiborne, MD",East,District #05
21625,MD,"Cordova, MD",East,District #05
21626,MD,"Crapo, MD",East,District #05
21627,MD,"Crocheron, MD",East,District #05
21629,MD,"Denton, MD",East,District #05
21631,MD,"East New Market, MD",East,District #05
21632,MD,"Federalsburg, MD",East,District #05
21634,MD,"Fishing Creek, MD",East,District #05
21636,MD,"Goldsboro, MD",East,District #05
21638,MD,"Grasonville, MD",East,District #05
21639,MD,"Greensboro, MD",East,District #05
21640,MD,"Henderson, MD",East,District #05
21641,MD,"Hillsboro, MD",East,District #05
21643,MD,"Hurlock, MD",East,District #05
21644,MD,"Ingleside, MD",East,District #05
21647,MD,"Mcdaniel, MD",East,District #05
21648,MD,"Madison, MD",East,District #05
21652,MD,"Neavitt, MD",East,District #05
21653,MD,"Newcomb, MD",East,District #05
21654,MD,"Oxford, MD",East,District #05
21655,MD,"Preston, MD",East,District #05
21656,MD,"Price, MD",East,District #05
21657,MD,"Queen Anne, MD",East,District #05
21658,MD,"Queenstown, MD",East,District #05
21659,MD,"Rhodesdale, MD",East,District #05
21660,MD,"Ridgely, MD",East,District #05
21661,MD,"Rock Hall, MD",East,District #05
21662,MD,"Royal Oak, MD",East,District #05
21663,MD,"Saint Michaels, MD",East,District #05
21664,MD,"Secretary, MD",East,District #05
21665,MD,"Sherwood, MD",East,District #05
21666,MD,"Stevensville, MD",East,District #05
21669,MD,"Taylors Island, MD",East,District #05
21671,MD,"Tilghman, MD",East,District #05
21672,MD,"Toddville, MD",East,District #05
21673,MD,"Trappe, MD",East,District #05
21675,MD,"Wingate, MD",East,District #05
21676,MD,"Wittman, MD",East,District #05
21677,MD,"Woolford, MD",East,District #05
21679,MD,"Wye Mills, MD",East,District #05
21690,MD,"Chestertown, MD",East,District #05
21701,MD,"Frederick, MD",East,District #05
21702,MD,"Frederick, MD",East,District #05
21703,MD,"Frederick, MD",East,District #05
21704,MD,"Frederick, MD",East,District #05
21705,MD,"Frederick, MD",East,District #05
21709,MD,"Frederick, MD",East,District #05
21710,MD,"Adamstown, MD",East,District #05
21711,MD,"Big Pool, MD",East,District #05
21713,MD,"Boonsboro, MD",East,District #05
21714,MD,"Braddock Heights, MD",East,District #05
21715,MD,"Brownsville, MD",East,District #05
21716,MD,"Brunswick, MD",East,District #05
21717,MD,"Buckeystown, MD",East,District #05
21718,MD,"Burkittsville, MD",East,District #05
21719,MD,"Cascade, MD",East,District #05
21720,MD,"Cavetown, MD",East,District #05
21721,MD,"Chewsville, MD",East,District #05
21722,MD,"Clear Spring, MD",East,District #05
21723,MD,"Cooksville, MD",East,District #05
21727,MD,"Emmitsburg, MD",East,District #05
21733,MD,"Fairplay, MD",East,District #05
21734,MD,"Funkstown, MD",East,District #05
21737,MD,"Glenelg, MD",East,District #05
21738,MD,"Glenwood, MD",East,District #05
21740,MD,"Hagerstown, MD",East,District #05
21741,MD,"Hagerstown, MD",East,District #05
21742,MD,"Hagerstown, MD",East,District #05
21746,MD,"Hagerstown, MD",East,District #05
21747,MD,"Hagerstown, MD",East,District #05
21749,MD,"Hagerstown, MD",East,District #05
21750,MD,"Hancock, MD",East,District #05
21754,MD,"Ijamsville, MD",East,District #05
21755,MD,"Jefferson, MD",East,District #05
21756,MD,"Keedysville, MD",East,District #05
21757,MD,"Keymar, MD",East,District #05
21758,MD,"Knoxville, MD",East,District #05
21759,MD,"Ladiesburg, MD",East,District #05
21762,MD,"Libertytown, MD",East,District #05
21765,MD,"Lisbon, MD",East,District #05
21767,MD,"Maugansville, MD",East,District #05
21769,MD,"Middletown, MD",East,District #05
21770,MD,"Monrovia, MD",East,District #05
21771,MD,"Mount Airy, MD",East,District #05
21773,MD,"Myersville, MD",East,District #05
21774,MD,"New Market, MD",East,District #05
21775,MD,"New Midway, MD",East,District #05
21776,MD,"New Windsor, MD",East,District #05
21777,MD,"Point of Rocks, MD",East,District #05
21778,MD,"Rocky Ridge, MD",East,District #05
21779,MD,"Rohrersville, MD",East,District #05
21780,MD,"Sabillasville, MD",East,District #05
21781,MD,"Saint James, MD",East,District #05
21782,MD,"Sharpsburg, MD",East,District #05
21783,MD,"Smithsburg, MD",East,District #05
21784,MD,"Sykesville, MD",East,District #05
21787,MD,"Taneytown, MD",East,District #05
21788,MD,"Thurmont, MD",East,District #05
21790,MD,"Tuscarora, MD",East,District #05
21791,MD,"Union Bridge, MD",East,District #05
21792,MD,"Unionville, MD",East,District #05
21793,MD,"Walkersville, MD",East,District #05
21794,MD,"West Friendship, MD",East,District #05
21795,MD,"Williamsport, MD",East,District #05
21797,MD,"Woodbine, MD",East,District #05
21798,MD,"Woodsboro, MD",East,District #05
21801,MD,"Salisbury, MD",East,District #05
21802,MD,"Salisbury, MD",East,District #05
21803,MD,"Salisbury, MD",East,District #05
21804,MD,"Salisbury, MD",East,District #05
21810,MD,"Allen, MD",East,District #05
21811,MD,"Berlin, MD",East,District #05
21813,MD,"Bishopville, MD",East,District #05
21814,MD,"Bivalve, MD",East,District #05
21817,MD,"Crisfield, MD",East,District #05
21821,MD,"Deal Island, MD",East,District #05
21822,MD,"Eden, MD",East,District #05
21824,MD,"Ewell, MD",East,District #05
21826,MD,"Fruitland, MD",East,District #05
21829,MD,"Girdletree, MD",East,District #05
21830,MD,"Hebron, MD",East,District #05
21835,MD,"Linkwood, MD",East,District #05
21836,MD,"Manokin, MD",East,District #05
21837,MD,"Mardela Springs, MD",East,District #05
21838,MD,"Marion Station, MD",East,District #05
21840,MD,"Nanticoke, MD",East,District #05
21841,MD,"Newark, MD",East,District #05
21842,MD,"Ocean City, MD",East,District #05
21843,MD,"Ocean City, MD",East,District #05
21849,MD,"Parsonsburg, MD",East,District #05
21850,MD,"Pittsville, MD",East,District #05
21851,MD,"Pocomoke City, MD",East,District #05
21852,MD,"Powellville, MD",East,District #05
21853,MD,"Princess Anne, MD",East,District #05
21856,MD,"Quantico, MD",East,District #05
21857,MD,"Rehobeth, MD",East,District #05
21861,MD,"Sharptown, MD",East,District #05
21862,MD,"Showell, MD",East,District #05
21863,MD,"Snow Hill, MD",East,District #05
21864,MD,"Stockton, MD",East,District #05
21865,MD,"Tyaskin, MD",East,District #05
21866,MD,"Tylerton, MD",East,District #05
21867,MD,"Upper Fairmount, MD",East,District #05
21869,MD,"Vienna, MD",East,District #05
21871,MD,"Westover, MD",East,District #05
21872,MD,"Whaleyville, MD",East,District #05
21874,MD,"Willards, MD",East,District #05
21875,MD,"Delmar, MD",East,District #05
21890,MD,"Westover, MD",East,District #05
21901,MD,"North East, MD",East,District #05
21902,MD,"Perry Point, MD",East,District #05
21903,MD,"Perryville, MD",East,District #05
21904,MD,"Port Deposit, MD",East,District #05
21911,MD,"Rising Sun, MD",East,District #05
21914,MD,"Charlestown, MD",East,District #05
21917,MD,"Colora, MD",East,District #05
21918,MD,"Conowingo, MD",East,District #05
21501,MD,"Cumberland, MD",East,District #13
21502,MD,"Cumberland, MD",East,District #13
21503,MD,"Cumberland, MD",East,District #13
21504,MD,"Cumberland, MD",East,District #13
21505,MD,"Cumberland, MD",East,District #13
21520,MD,"Accident, MD",East,District #13
21521,MD,"Barton, MD",East,District #13
